hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,practrial.rt,practrial.duration,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,151.8731,152.3685,,,,,,,,,tsú-kàu,1,j,w24.png,,,,,,,,152.3688,154.544,j,1,2.104,,0,34,34,19,1,實驗材料,懸,低,主教,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,154.5444,155.0397,,,,,,,,,kóng-huat,1,j,w28.png,,,,,,,,155.04,155.9672,j,1,0.8569,,0,35,35,23,1,實驗材料,懸,低,講法,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,155.9675,156.4573,,,,,,,,,gāi-gio̍h,1,j,w43.png,,,,,,,,156.4577,160.7449,j,1,4.2154,,0,36,36,34,1,filler_純台語詞,,,礙虐,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,160.7452,161.24,,,,,,,,,kíng-tsìng,1,j,w16.png,,,,,,,,161.2401,162.8123,j,1,1.5007,,0,37,37,13,1,實驗材料,低,低,警政,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,162.8126,163.3094,,,,,,,,,bân-phuê/bân-phê ,1,j,w42.png,,,,,,,,163.3096,164.5127,j,1,1.1202,,0,38,38,33,1,filler_純台語詞,,,蠻皮,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,164.5129,164.9959,,,,,,,,,liáu-kái,1,j,w7.png,,,,,,,,164.9961,165.6728,j,1,0.607,,0,39,39,6,1,實驗材料,懸,懸,了解,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,165.673,166.1755,,,,,,,,,,0,f,w65.png,,,,,,,,166.1757,167.4471,f,1,1.2227,,0,40,40,54,1,filler_假詞,,,分然,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,167.4474,167.9384,,,,,,,,,tsha-ī,1,j,w34.png,,,,,,,,167.9387,170.474,f,0,2.4629,,0,41,41,27,1,實驗材料,低,懸,差異,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,170.4742,170.9685,,,,,,,,,hòng-siā,1,j,w22.png,,,,,,,,170.9687,175.9693,,0,,,0,42,42,17,1,實驗材料,懸,低,放射,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,175.9696,176.456,,,,,,,,,hôo-sîn,1,j,w47.png,,,,,,,,176.4564,178.1713,j,1,1.6453,,0,43,43,38,1,filler_純台語詞,,,胡蠅,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,178.1715,178.6653,,,,,,,,,,0,f,w82.png,,,,,,,,178.6655,180.485,f,1,1.745,,0,44,44,71,1,filler_假詞,,,食轉,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,180.4852,180.977,,,,,,,,,king-siau,1,j,w12.png,,,,,,,,180.9776,181.9773,j,1,0.9271,,0,45,45,9,1,實驗材料,低,低,經銷,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,181.9776,182.4678,,,,,,,,,bú-gí/bú-gú,1,j,w23.png,,,,,,,,182.468,183.2342,j,1,0.696,,0,46,46,18,1,實驗材料,懸,低,母語,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,183.2344,183.7224,,,,,,,,,kî-bōng,1,j,w38.png,,,,,,,,183.7227,184.5119,j,1,0.7153,,0,47,47,31,1,實驗材料,低,懸,期望,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,184.5122,185.0104,,,,,,,,,,0,f,w69.png,,,,,,,,185.0107,187.2814,f,1,2.1995,,0,48,48,58,1,filler_假詞,,,把氣,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,187.2818,187.7726,,,,,,,,,,0,f,w79.png,,,,,,,,187.7729,190.7918,f,1,2.9622,,0,49,49,68,1,filler_假詞,,,熱條,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,190.7921,191.2836,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,,,191.2838,193.9845,j,1,2.628,,0,50,50,12,1,實驗材料,低,低,融券,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,193.9847,194.4792,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,,,194.4795,195.5003,j,1,0.9523,,0,51,51,26,1,實驗材料,低,懸,依據,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,195.5005,195.9978,,,,,,,,,tshut-khì,1,j,w6.png,,,,,,,,195.998,196.7291,j,1,0.6501,,0,52,52,5,1,實驗材料,懸,懸,出去,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,196.7297,197.2372,,,,,,,,,,0,f,w78.png,,,,,,,,197.2376,198.89,f,1,1.6245,,0,53,53,67,1,filler_假詞,,,假闊,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,198.8902,199.3839,,,,,,,,,,0,f,w72.png,,,,,,,,199.3843,201.6539,f,1,2.2009,,0,54,54,61,1,filler_假詞,,,家覺,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,201.6542,202.1473,,,,,,,,,su-uî,1,j,w32.png,,,,,,,,202.1476,203.208,j,1,0.9863,,0,55,55,25,1,實驗材料,低,懸,思維,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,203.2085,203.7036,,,,,,,,,siu-thiann,1,j,w21.png,,,,,,,,203.7038,204.6677,j,1,0.8925,,0,56,56,16,1,實驗材料,懸,低,收聽,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,204.6679,205.1647,,,,,,,,,khai-sí,1,j,w2.png,,,,,,,,205.165,205.8007,j,1,0.5636,,0,57,57,1,1,實驗材料,懸,懸,開始,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,205.8009,206.2829,,,,,,,,,ha̍k-huē,1,j,w36.png,,,,,,,,206.2832,206.917,j,1,0.5611,,0,58,58,29,1,實驗材料,低,懸,學會,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,206.9173,207.4089,,,,,,,,,í-king,1,j,w1.png,,,,,,,,207.4092,208.4969,j,1,1.0194,,0,59,59,0,1,實驗材料,懸,懸,已經,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,208.4971,208.99,,,,,,,,,,0,f,w60.png,,,,,,,,208.9902,210.7227,f,1,1.6566,,0,60,60,49,1,filler_假詞,,,豬力,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,210.7234,211.2191,,,,,,,,,,0,f,w57.png,,,,,,,,211.2194,212.2816,f,1,0.9929,,0,61,61,46,1,filler_假詞,,,老失,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,212.2819,212.7734,,,,,,,,,,0,f,w90.png,,,,,,,,212.7737,213.7414,f,1,0.8982,,0,62,62,79,1,filler_假詞,,,失務,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,213.7416,214.2303,,,,,,,,,kuè--lâi,1,j,w8.png,,,,,,,,214.2305,215.191,j,1,0.8908,,0,63,63,7,1,實驗材料,懸,懸,過來,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,215.1913,215.6814,,,,,,,,,,0,f,w74.png,,,,,,,,215.6817,217.8834,f,1,2.1443,,0,64,64,63,1,filler_假詞,,,動夜,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,217.8837,218.3782,,,,,,,,,tsí-sòo,1,j,w31.png,,,,,,,,218.3785,219.6075,j,1,1.1536,,0,65,65,24,1,實驗材料,低,懸,指數,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,219.6078,220.0998,,,,,,,,,,0,f,w75.png,,,,,,,,220.1,221.3192,f,1,1.1496,,0,66,66,64,1,filler_假詞,,,野吉,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,221.3195,221.812,,,,,,,,,tsâi-bū,1,j,w35.png,,,,,,,,221.8122,225.0206,j,1,3.1367,,0,67,67,28,1,實驗材料,低,懸,財務,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,225.0207,225.51,,,,,,,,,jiá-hō/liá-hō,1,j,w11.png,,,,,,,,225.5106,226.2125,j,1,0.6332,,0,68,68,8,1,實驗材料,低,低,惹禍,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,226.2126,226.6958,,,,,,,,,,0,f,w66.png,,,,,,,,226.6961,228.5456,f,1,1.7788,,0,69,69,55,1,filler_假詞,,,冒張,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,228.5458,229.045,,,,,,,,,,0,f,w89.png,,,,,,,,229.0453,230.3574,f,1,1.2413,,0,70,70,78,1,filler_假詞,,,義活,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,230.3578,230.8567,,,,,,,,,,0,f,w86.png,,,,,,,,230.857,232.0539,f,1,1.1226,,0,71,71,75,1,filler_假詞,,,涼層,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,232.054,232.547,,,,,,,,,,0,f,w59.png,,,,,,,,232.5474,234.4467,f,1,1.831,,0,72,72,48,1,filler_假詞,,,貓快,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,234.4469,234.9473,,,,,,,,,,0,f,w54.png,,,,,,,,234.9475,235.8552,f,1,0.8641,,0,73,73,43,1,filler_假詞,,,狗人,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,235.8555,236.3638,,,,,,,,,,0,f,w77.png,,,,,,,,236.3641,237.1181,f,1,0.7052,,0,74,74,66,1,filler_假詞,,,土悲,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,237.1183,237.6072,,,,,,,,,,0,f,w85.png,,,,,,,,237.6075,238.9932,f,1,1.3157,,0,75,75,74,1,filler_假詞,,,素鼠,,
