hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,262.2174,262.7166,,,,,,,,,,0,f,w55.png,,,,,,262.7167,267.7165,,0,0,36,36,44,1,filler_假詞,,,苦碗,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,267.7167,268.2168,,,,,,,,,,0,f,w57.png,,,,,,268.217,273.2171,,0,0,37,37,46,1,filler_假詞,,,老失,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,273.2174,273.7165,,,,,,,,,,0,f,w83.png,,,,,,273.7167,278.7165,,0,0,38,38,72,1,filler_假詞,,,流棲,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,278.7167,279.2164,,,,,,,,,,0,f,w56.png,,,,,,279.2167,284.2165,,0,0,39,39,45,1,filler_假詞,,,心果,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,284.2166,284.7164,,,,,,,,,,0,f,w59.png,,,,,,284.7166,289.7167,,0,0,40,40,48,1,filler_假詞,,,貓快,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,289.717,290.2165,,,,,,,,,,0,f,w82.png,,,,,,290.2169,295.2169,,0,0,41,41,71,1,filler_假詞,,,食轉,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,295.2172,295.7167,,,,,,,,,tsha-ī,1,j,w34.png,,,,,,295.7171,300.7166,,0,0,42,42,27,1,實驗材料,低,懸,差異,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,300.7168,301.2168,,,,,,,,,bân-phuê/bân-phê ,1,j,w42.png,,,,,,301.2171,306.2171,,0,0,43,43,33,1,filler_純台語詞,,,蠻皮,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,306.2174,306.7166,,,,,,,,,,0,f,w86.png,,,,,,306.7168,311.7168,,0,0,44,44,75,1,filler_假詞,,,涼層,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,311.7171,312.2169,,,,,,,,,,0,f,w88.png,,,,,,312.2172,317.2163,,0,0,45,45,77,1,filler_假詞,,,了物,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,317.2165,317.7169,,,,,,,,,,0,f,w77.png,,,,,,317.7171,322.7166,,0,0,46,46,66,1,filler_假詞,,,土悲,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,322.7168,323.217,,,,,,,,,hôo-sîn,1,j,w47.png,,,,,,323.2172,328.2166,,0,0,47,47,38,1,filler_純台語詞,,,胡蠅,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,328.2168,328.7164,,,,,,,,,,0,f,w51.png,,,,,,328.7166,333.7171,,0,0,48,48,40,1,filler_假詞,,,線瓜,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,333.7173,334.2167,,,,,,,,,king-siau,1,j,w12.png,,,,,,334.217,339.2166,,0,0,49,49,9,1,實驗材料,低,低,經銷,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,339.2169,339.7167,,,,,,,,,hām-bîn,1,j,w44.png,,,,,,339.717,344.7167,,0,0,50,50,35,1,filler_純台語詞,,,陷眠,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,344.717,345.2162,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,345.2165,350.2169,,0,0,51,51,26,1,實驗材料,低,懸,依據,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,350.2172,350.7164,,,,,,,,,,0,f,w58.png,,,,,,350.7166,355.7164,,0,0,52,52,47,1,filler_假詞,,,輕牛,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,355.7167,356.2164,,,,,,,,,hiau-pai,1,j,w46.png,,,,,,356.2167,361.2164,,0,0,53,53,37,1,filler_純台語詞,,,囂俳,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,361.2166,361.7167,,,,,,,,,thua-tiàu,1,j,w14.png,,,,,,361.717,366.7162,,0,0,54,54,11,1,實驗材料,低,低,拖吊,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,366.7164,367.2168,,,,,,,,,,0,f,w68.png,,,,,,367.217,372.2161,,0,0,55,55,57,1,filler_假詞,,,變縱,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,372.2163,372.7161,,,,,,,,,kî-bōng,1,j,w38.png,,,,,,372.7164,377.7161,,0,0,56,56,31,1,實驗材料,低,懸,期望,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,377.7163,378.2162,,,,,,,,,,0,f,w84.png,,,,,,378.2165,383.2164,,0,0,57,57,73,1,filler_假詞,,,川角,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,383.2167,383.7162,,,,,,,,,jiá-hō/liá-hō,1,j,w11.png,,,,,,383.7165,388.7162,,0,0,58,58,8,1,實驗材料,低,低,惹禍,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,388.7164,389.216,,,,,,,,,,0,f,w65.png,,,,,,389.2164,394.2165,,0,0,59,59,54,1,filler_假詞,,,分然,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,394.2169,394.7162,,,,,,,,,,0,f,w75.png,,,,,,394.7165,399.716,,0,0,60,60,64,1,filler_假詞,,,野吉,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,399.7163,400.2161,,,,,,,,,,0,f,w61.png,,,,,,400.2163,405.2165,,0,0,61,61,50,1,filler_假詞,,,呆膽,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,405.2168,405.7159,,,,,,,,,kóng-huat,1,j,w28.png,,,,,,405.7162,410.7161,,0,0,62,62,23,1,實驗材料,懸,低,講法,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,410.7163,411.2164,,,,,,,,,būn-tê/būn-tuê,1,j,w3.png,,,,,,411.2168,416.216,,0,0,63,63,2,1,實驗材料,懸,懸,問題,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,416.2162,416.716,,,,,,,,,,0,f,w85.png,,,,,,416.7162,421.7161,,0,0,64,64,74,1,filler_假詞,,,素鼠,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,421.7163,422.2165,,,,,,,,,,0,f,w72.png,,,,,,422.2167,427.216,,0,0,65,65,61,1,filler_假詞,,,家覺,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,427.2163,427.716,,,,,,,,,,0,f,w87.png,,,,,,427.7161,432.7164,,0,0,66,66,76,1,filler_假詞,,,大無,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,432.7167,433.2162,,,,,,,,,gāi-gio̍h,1,j,w43.png,,,,,,433.2166,438.2159,,0,0,67,67,34,1,filler_純台語詞,,,礙虐,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,438.2161,438.7164,,,,,,,,,bú-gí/bú-gú,1,j,w23.png,,,,,,438.7167,443.7158,,0,0,68,68,18,1,實驗材料,懸,低,母語,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,443.7161,444.2165,,,,,,,,,,0,f,w69.png,,,,,,444.2168,449.2164,,0,0,69,69,58,1,filler_假詞,,,把氣,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,449.2167,449.7157,,,,,,,,,,0,f,w78.png,,,,,,449.716,454.7163,,0,0,70,70,67,1,filler_假詞,,,假闊,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,454.7168,455.2158,,,,,,,,,kuè--lâi,1,j,w8.png,,,,,,455.2159,460.2161,,0,0,71,71,7,1,實驗材料,懸,懸,過來,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,460.2163,460.7162,,,,,,,,,,0,f,w81.png,,,,,,460.7165,465.7158,,0,0,72,72,70,1,filler_假詞,,,部斑,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,465.716,466.2157,,,,,,,,,tsâi-bū,1,j,w35.png,,,,,,466.216,471.2167,,0,0,73,73,28,1,實驗材料,低,懸,財務,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,471.2169,471.7162,,,,,,,,,,0,f,w66.png,,,,,,471.7165,476.7162,,0,0,74,74,55,1,filler_假詞,,,冒張,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,476.7164,477.2157,,,,,,,,,,0,f,w76.png,,,,,,477.216,482.2158,,0,0,75,75,65,1,filler_假詞,,,製般,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,482.2161,482.7158,,,,,,,,,,0,f,w70.png,,,,,,482.7161,487.7157,,0,0,76,76,59,1,filler_假詞,,,年指,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,487.7159,488.2162,,,,,,,,,hāu-senn/hāu-sinn,1,j,w45.png,,,,,,488.2165,493.2158,,0,0,77,77,36,1,filler_純台語詞,,,後生,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,493.216,493.7157,,,,,,,,,ha̍k-huē,1,j,w36.png,,,,,,493.7159,498.716,,0,0,78,78,29,1,實驗材料,低,懸,學會,,
,,,,,035314,男,41,0,2026-05-02_15h01.24.260,ldt,2025.1.1,Win32,62.11180124,IwY2xjawRigEVleHRuA2FlbQIxMABicmlkETFBSXVXMlNDbmtRUG5JUDltc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHgZqE_qf5V-1pebJnuAPT7nBF1I_Ih3A5zLH_nieoRQvl8innJPEpsBH0WCb_aem_8zi926OG1ReQZJs3d5sR6Q,,,,,,498.7163,499.2156,,,,,,,,,uî-pio,1,j,w13.png,,,,,,499.2158,504.2157,,0,0,79,79,10,1,實驗材料,低,低,圍標,,
