hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,practrial.rt,practrial.duration,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,132.0335,132.5333,,,,,,,,,kiù-miā,1,j,w26.png,,,,,,,,132.5339,133.5663,f,0,1.0018,,0,24,24,21,1,實驗材料,懸,低,救命,,
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,133.5666,134.0665,,,,,,,,,,0,f,w67.png,,,,,,,,134.0668,135.0666,f,1,0.9693,,0,25,25,56,1,filler_假詞,,,出措,,
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,135.067,135.5664,,,,,,,,,hâng-ūn,1,j,w17.png,,,,,,,,135.5668,137.2165,j,1,1.6218,,0,26,26,14,1,實驗材料,低,低,航運,,
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,137.2169,137.716,,,,,,,,,,0,f,w80.png,,,,,,,,137.7164,139.1324,j,0,1.4046,,0,27,27,69,1,filler_假詞,,,煮配,,
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,139.1328,139.6324,,,,,,,,,su-uî,1,j,w32.png,,,,,,,,139.6329,140.4001,j,1,0.7366,,0,28,28,25,1,實驗材料,低,懸,思維,,
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,140.4003,140.8991,,,,,,,,,uî-pio,1,j,w13.png,,,,,,,,140.8996,143.1829,j,1,2.2347,,0,29,29,10,1,實驗材料,低,低,圍標,,
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,143.1831,143.6823,,,,,,,,,kíng-tsìng,1,j,w16.png,,,,,,,,143.6828,144.6662,j,1,0.9437,,0,30,30,13,1,實驗材料,低,低,警政,,
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,144.6664,145.1665,,,,,,,,,kî-bōng,1,j,w38.png,,,,,,,,145.1668,145.7825,j,1,0.5892,,0,31,31,31,1,實驗材料,低,懸,期望,,
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,145.7827,146.2826,,,,,,,,,tsi-hù,1,j,w37.png,,,,,,,,146.2831,146.899,j,1,0.5867,,0,32,32,30,1,實驗材料,低,懸,支付,,
,,,,,716566,女,31,B2,2026-04-30_23h12.39.471,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgUIBleHRuA2FlbQIxMABicmlkETFsTmtWaHBsOGh6WTZDZlFMc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHiC5CSTM9rTxZrfTsJ5IlurYzwAJrWzQzm0oJBQT5oYgjB1uqVnW3XY3LlXv_aem_RbWIJO7lMXjndJeyKQaIpQ,,,,,,146.8994,147.3994,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,,,147.3997,148.7826,j,1,1.3593,,0,33,33,12,1,實驗材料,低,低,融券,,
